roi,cycle_index,cell_id,t_start,t_end,x1,x2,t_x1,t_x2,move_s,speed_px_per_s,speed_um_per_s
left,0,2,6.399281501236616,7.319618850550451,230.0331946428571,223.87271339285712,6.56687898089172,6.738853503184713,0.17197452229299337,35.8220576388888,54.31346340784237
left,1,2,14.399281501236615,15.319618850550452,230.0331946428571,223.87271339285712,14.668789808917197,14.872611464968152,0.20382165605095537,30.224861132812386,45.82698475036694
left,2,2,22.399281501236615,23.31961885055045,230.0331946428571,223.87271339285712,22.681528662420384,22.840764331210192,0.15923566878980822,38.68782225000002,58.65854048046993
left,3,2,30.399281501236615,31.31961885055045,230.0331946428571,223.87271339285712,30.70700636942675,30.85987261146497,0.1528662420382183,40.29981484374938,61.10264633382187
left,4,2,38.399281501236615,39.31961885055045,230.0331946428571,223.87271339285712,38.802547770700635,38.96815286624203,0.16560509554139458,37.199829086539815,56.40244276968465
left,6,2,54.399281501236615,55.31961885055045,230.0331946428571,223.87271339285712,55.07643312101911,55.30573248407644,0.22929936305732923,26.866543229166044,40.735097555880934
left,7,2,62.399281501236615,63.31961885055045,230.0331946428571,223.87271339285712,63.038216560509554,63.19108280254777,0.15286624203821475,40.29981484375031,61.10264633382329
left,0,3,6.399281501236616,7.319618850550451,230.0331946428571,223.87271339285712,6.707006369426751,7.031847133757962,0.3248407643312108,18.96461874999989,28.7541865100341
left,1,3,14.399281501236615,15.319618850550452,230.0331946428571,223.87271339285712,14.713375796178344,14.987261146496817,0.27388535031847283,22.492919912790484,34.103802604924034
left,1,4,14.399281501236615,15.319618850550452,230.0331946428571,223.87271339285712,14.777070063694268,15.0,0.2229299363057322,27.634158749999923,41.89895748604981
left,2,4,22.399281501236615,23.31961885055045,230.0331946428571,223.87271339285712,22.828025477707005,23.10191082802548,0.2738853503184764,22.492919912790192,34.103802604923594
left,3,4,30.399281501236615,31.31961885055045,230.0331946428571,223.87271339285712,30.81528662420382,31.05732484076433,0.24203821656050906,25.452514638157844,38.59114505294065
left,4,4,38.399281501236615,39.31961885055045,230.0331946428571,223.87271339285712,38.88535031847134,39.12738853503185,0.24203821656050906,25.452514638157844,38.59114505294065
left,0,5,6.399281501236616,7.319618850550451,230.0331946428571,223.87271339285712,6.949044585987261,7.1528662420382165,0.20382165605095537,30.224861132812386,45.82698475036694
left,1,5,14.399281501236615,15.319618850550452,230.0331946428571,223.87271339285712,14.968152866242038,15.19108280254777,0.2229299363057322,27.634158749999923,41.89895748604981
left,2,5,22.399281501236615,23.31961885055045,230.0331946428571,223.87271339285712,22.904458598726116,23.13375796178344,0.22929936305732568,26.86654322916646,40.735097555881566
left,3,5,30.399281501236615,31.31961885055045,230.0331946428571,223.87271339285712,30.9171974522293,31.127388535031848,0.21019108280254883,29.308956249999735,44.43828824277983
left,4,5,38.399281501236615,39.31961885055045,230.0331946428571,223.87271339285712,39.03184713375797,39.2484076433121,0.2165605095541281,28.446928125001467,43.13127976505362
left,5,5,46.399281501236615,47.31961885055045,230.0331946428571,223.87271339285712,46.910828025477706,47.15923566878981,0.24840764331210607,24.799886057691793,37.60162851312095
left,0,6,6.399281501236616,7.319618850550451,230.0331946428571,223.87271339285712,6.554140127388535,6.662420382165605,0.10828025477707026,56.893856249999665,86.2625595301023
left,1,6,14.399281501236615,15.319618850550452,230.0331946428571,223.87271339285712,14.611464968152866,14.726114649681527,0.11464968152866106,53.73308645833375,81.47019511176438
left,2,6,22.399281501236615,23.31961885055045,230.0331946428571,223.87271339285712,22.605095541401273,22.73248407643312,0.127388535031848,48.35977781249948,73.3231756005866
