roi,cycle_index,cell_id,t_start,t_end,x1,x2,t_x1,t_x2,move_s,speed_px_per_s,speed_um_per_s
left,0,1,5.953693805114099,7.9740516217793775,229.25070926339282,223.36728069196425,6.414012738853503,6.8789808917197455,0.46496815286624216,12.653401174168284,19.185107918308212
left,1,1,13.9536938051141,15.974051621779378,229.25070926339282,223.36728069196425,14.439490445859873,14.92356687898089,0.4840764331210181,12.153924812030091,18.42780102679609
left,2,1,21.9536938051141,23.974051621779378,229.25070926339282,223.36728069196425,22.496815286624205,23.0,0.503184713375795,11.69238336347199,17.728011114386117
left,3,1,29.9536938051141,31.974051621779378,229.25070926339282,223.36728069196425,30.528662420382165,31.0,0.47133757961783473,12.482409266409247,18.92584970319593
left,4,1,37.9536938051141,39.97405162177938,229.25070926339282,223.36728069196425,38.59872611464968,39.089171974522294,0.49044585987261513,11.996081632652963,18.188478935538825
left,5,1,45.9536938051141,47.97405162177938,229.25070926339282,223.36728069196425,46.64968152866242,47.19108280254777,0.5414012738853486,10.86703865546221,16.47662209454711
left,0,2,5.953693805114099,7.9740516217793775,229.25070926339282,223.36728069196425,6.980891719745223,7.375796178343949,0.3949044585987256,14.898359447004617,22.588917387685516
left,2,2,21.9536938051141,23.974051621779378,229.25070926339282,223.36728069196425,22.394904458598727,22.73248407643312,0.3375796178343933,17.42826954177905,26.424771283707678
left,3,2,29.9536938051141,31.974051621779378,229.25070926339282,223.36728069196425,30.477707006369428,30.808917197452228,0.3312101910827998,17.763428571428705,26.932939962240606
left,4,2,37.9536938051141,39.97405162177938,229.25070926339282,223.36728069196425,38.59235668789809,38.90445859872611,0.3121019108280194,18.850985422740877,28.581895470133208
left,5,2,45.9536938051141,47.97405162177938,229.25070926339282,223.36728069196425,46.70700636942675,47.06369426751592,0.3566878980891701,16.494612244898033,25.0091585363662
left,6,2,53.9536938051141,55.97405162177938,229.25070926339282,223.36728069196425,54.77707006369427,55.13375796178344,0.3566878980891701,16.494612244898033,25.0091585363662
left,7,2,61.9536938051141,63.97405162177938,229.25070926339282,223.36728069196425,62.789808917197455,63.152866242038215,0.36305732484076003,16.205233082706947,24.570401369061695
left,0,4,5.953693805114099,7.9740516217793775,229.25070926339282,223.36728069196425,6.407643312101911,6.656050955414012,0.24840764331210163,23.684571428571438,35.91058661632055
left,1,4,13.9536938051141,15.974051621779378,229.25070926339282,223.36728069196425,14.369426751592355,14.585987261146498,0.2165605095541423,27.16759663865517,41.191555236367236
left,3,4,29.9536938051141,31.974051621779378,229.25070926339282,223.36728069196425,30.547770700636946,30.764331210191084,0.21656050955413875,27.167596638655613,41.191555236367904
left,4,4,37.9536938051141,39.97405162177938,229.25070926339282,223.36728069196425,38.63057324840764,38.80891719745223,0.1783439490445886,32.98922448979541,50.01831707273141
left,5,4,45.9536938051141,47.97405162177938,229.25070926339282,223.36728069196425,46.611464968152866,46.77707006369427,0.16560509554140168,35.526857142857025,53.86587992448063
left,6,4,53.9536938051141,55.97405162177938,229.25070926339282,223.36728069196425,54.59235668789809,54.802547770700635,0.21019108280254528,27.990857142857454,42.43978418292475
left,7,4,61.9536938051141,63.97405162177938,229.25070926339282,223.36728069196425,62.72611464968153,62.9171974522293,0.19108280254777554,30.789942857142055,46.683762601215484
left,0,6,5.953693805114099,7.9740516217793775,229.25070926339282,223.36728069196425,6.414012738853503,6.694267515923567,0.28025477707006363,20.993142857142846,31.82983813719319
left,1,6,13.9536938051141,15.974051621779378,229.25070926339282,223.36728069196425,14.40127388535032,14.713375796178344,0.31210191082802297,18.850985422740663,28.581895470132885
left,2,6,21.9536938051141,23.974051621779378,229.25070926339282,223.36728069196425,22.38216560509554,22.67515923566879,0.2929936305732497,20.08039751552785,30.44593213122813
left,3,6,29.9536938051141,31.974051621779378,229.25070926339282,223.36728069196425,30.46496815286624,30.726114649681527,0.2611464968152859,22.529226480836282,34.15885068381717
left,5,6,45.9536938051141,47.97405162177938,229.25070926339282,223.36728069196425,46.8343949044586,47.044585987261144,0.21019108280254528,27.990857142857454,42.43978418292475
left,6,6,53.9536938051141,55.97405162177938,229.25070926339282,223.36728069196425,54.67515923566879,55.03184713375797,0.35668789808918433,16.494612244897375,25.009158536365206
left,7,6,61.9536938051141,63.97405162177938,229.25070926339282,223.36728069196425,62.82802547770701,63.17834394904459,0.3503184713375802,16.794514285714246,25.463870509754504
left,0,7,5.953693805114099,7.9740516217793775,229.25070926339282,223.36728069196425,7.286624203821656,7.751592356687898,0.46496815286624216,12.653401174168284,19.185107918308212
left,1,7,13.9536938051141,15.974051621779378,229.25070926339282,223.36728069196425,14.853503184713375,15.32484076433121,0.47133757961783473,12.482409266409247,18.92584970319593
left,3,7,29.9536938051141,31.974051621779378,229.25070926339282,223.36728069196425,31.18471337579618,31.719745222929937,0.5350318471337587,10.996408163265283,16.672772357577358
left,7,7,61.9536938051141,63.97405162177938,229.25070926339282,223.36728069196425,62.802547770700635,63.27388535031847,0.4713375796178383,12.482409266409155,18.92584970319579
left,0,9,5.953693805114099,7.9740516217793775,229.25070926339282,223.36728069196425,6.305732484076433,6.471337579617835,0.16560509554140168,35.526857142857025,53.86587992448063
left,1,9,13.9536938051141,15.974051621779378,229.25070926339282,223.36728069196425,14.51592356687898,14.687898089171975,0.17197452229299515,34.21104761904729,51.870847334684726
left,2,9,21.9536938051141,23.974051621779378,229.25070926339282,223.36728069196425,23.127388535031848,23.29936305732484,0.1719745222929916,34.211047619047996,51.8708473346858
