roi,cycle_index,cell_id,t_start,t_end,move_s,x_start,x_end,speed_px_per_s,speed_um_per_s
left,2,131,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,131,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,131,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,131,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,131,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,131,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,132,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,132,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,132,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,132,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,132,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,132,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,132,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,132,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,133,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,133,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,133,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,133,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,133,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,133,46.53465267750557,46.62144581816857,0.08679314066299781,231.0,231.0,0.0,0.0
left,6,133,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,133,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,134,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,134,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,134,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,134,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,134,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,134,46.53465267750557,46.62144581816857,0.08679314066299781,232.0,232.0,0.0,0.0
left,6,134,54.53465267750557,54.62144581816857,0.08679314066299781,231.0,231.0,0.0,0.0
left,7,134,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,135,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,135,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,135,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,135,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,135,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,135,46.53465267750557,46.62144581816857,0.08679314066299781,234.0,234.0,0.0,0.0
left,6,135,54.53465267750557,54.62144581816857,0.08679314066299781,234.0,234.0,0.0,0.0
left,7,135,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,136,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,136,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,136,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,136,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,136,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,136,46.53465267750557,46.62144581816857,0.08679314066299781,234.0,234.0,0.0,0.0
left,6,136,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,136,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,137,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,137,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,137,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,137,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,137,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,137,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,137,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,137,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,138,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,138,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,138,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,138,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,138,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,138,46.53465267750557,46.62144581816857,0.08679314066299781,232.0,232.0,0.0,0.0
left,6,138,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,138,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,139,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,139,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,139,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,139,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,139,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,139,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,139,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,139,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,140,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,140,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,140,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,140,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,140,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,140,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,140,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,140,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,141,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,141,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,141,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,141,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,141,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,141,46.53465267750557,46.62144581816857,0.08679314066299781,232.0,232.0,0.0,0.0
left,6,141,54.53465267750557,54.62144581816857,0.08679314066299781,231.94047036837424,232.0,0.6858794505075856,1.0399315643134104
left,7,141,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,142,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,142,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,142,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,142,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,142,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,142,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,142,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,142,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,143,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,143,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,143,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,143,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,143,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,143,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,143,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,143,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,144,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,144,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,144,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,144,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,144,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,144,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,144,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,144,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,146,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,146,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,146,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,146,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,146,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,146,46.53465267750557,46.62144581816857,0.08679314066299781,233.0,233.56699345246506,6.532698876131117,9.904888907833456
left,6,146,54.53465267750557,54.62144581816857,0.08679314066299781,232.0,232.0,0.0,0.0
left,7,146,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,147,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,147,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,147,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,147,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,147,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,147,46.53465267750557,46.62144581816857,0.08679314066299781,231.0,231.0,0.0,0.0
left,6,147,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,147,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,148,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,148,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,148,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,148,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,148,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,148,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,148,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,148,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,149,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,149,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,149,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,149,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,149,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,149,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,149,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,149,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,152,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,152,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,152,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,152,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,152,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,152,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,152,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,152,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,153,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,153,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,153,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,153,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,153,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,153,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,153,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,153,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,154,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,154,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,154,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,154,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,154,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,154,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,154,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,154,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,155,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,155,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,155,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,155,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,155,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,155,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,155,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,155,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,156,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,156,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,156,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,156,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,156,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,156,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,156,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,156,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,157,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,157,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,157,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,157,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,157,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,157,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,157,54.53465267750557,54.62144581816857,0.08679314066299781,232.0,232.0,0.0,0.0
left,7,157,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,158,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,158,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,158,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,158,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,158,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,158,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,158,54.53465267750557,54.62144581816857,0.08679314066299781,211.0,211.0,0.0,0.0
left,7,158,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,159,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,159,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,159,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,159,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,159,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,159,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,159,54.53465267750557,54.62144581816857,0.08679314066299781,232.0,232.0,0.0,0.0
left,7,159,62.53465267750557,62.62144581816857,0.08679314066299781,212.0,212.0,0.0,0.0
left,0,160,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,160,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,160,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,160,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,160,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,160,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,160,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,160,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,161,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,161,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,161,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,161,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,161,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,161,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,161,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,161,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,162,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,162,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,162,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,162,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,162,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,162,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,162,54.53465267750557,54.62144581816857,0.08679314066299781,233.0,233.0,0.0,0.0
left,7,162,62.53465267750557,62.62144581816857,0.08679314066299781,231.0,231.0,0.0,0.0
left,0,163,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,163,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,163,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,163,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,163,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,163,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,163,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,163,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,164,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,164,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,164,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,164,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,164,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,164,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,164,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,164,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,166,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,166,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,166,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,166,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,166,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,166,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,166,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,166,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,167,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,167,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,167,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,167,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,167,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,167,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,167,54.53465267750557,54.62144581816857,0.08679314066299781,234.0,234.0,0.0,0.0
left,7,167,62.53465267750557,62.62144581816857,0.08679314066299781,234.0,234.0,0.0,0.0
left,0,169,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,169,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,169,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,169,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,169,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,169,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,169,54.53465267750557,54.62144581816857,0.08679314066299781,232.0,232.0,0.0,0.0
left,7,169,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,170,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,170,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,170,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,170,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,170,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,170,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,170,54.53465267750557,54.62144581816857,0.08679314066299781,234.0,234.0,0.0,0.0
left,7,170,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,171,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,171,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,171,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,171,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,171,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,171,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,171,54.53465267750557,54.62144581816857,0.08679314066299781,231.0,232.0,11.521647821027937,17.469141600791062
left,7,171,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,172,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,172,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,172,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,172,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,172,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,172,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,172,54.53465267750557,54.62144581816857,0.08679314066299781,233.0,233.0,0.0,0.0
left,7,172,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,174,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,174,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,174,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,174,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,174,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,174,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,174,54.53465267750557,54.62144581816857,0.08679314066299781,234.0,234.56699345246506,6.532698876131117,9.904888907833456
left,7,174,62.53465267750557,62.62144581816857,0.08679314066299781,233.94047036837424,233.0,10.835768370520352,16.429210036477652
left,0,175,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,175,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,175,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,175,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,175,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,175,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,175,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,175,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,176,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,176,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,176,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,176,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,176,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,176,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,176,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,176,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,177,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,177,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,177,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,177,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,177,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,177,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,177,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,177,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,178,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,178,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,178,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,178,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,178,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,178,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,178,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,178,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,179,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,179,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,179,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,179,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,179,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,179,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,179,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,179,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,181,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,181,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,181,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,181,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,181,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,181,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,181,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,181,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,183,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,183,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,183,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,183,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,183,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,183,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,183,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,183,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,184,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,184,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,184,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,184,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,184,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,184,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,184,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,184,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,185,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,185,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,185,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,185,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,185,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,185,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,185,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,185,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
left,0,187,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,187,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,187,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
left,3,187,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
left,4,187,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
left,5,187,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
left,6,187,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
left,7,187,62.53465267750557,62.62144581816857,0.08679314066299781,231.05952963162576,231.0,0.6858794505075856,1.0399315643134104
left,0,188,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
left,1,188,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
left,2,188,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
